거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
"    30,750",2006,2017, 대봉동,대봉화성파크드림,3,21~31,84.05,152-24,27110,4
"    39,000",2015,2017, 대봉동,대봉 태왕아너스,3,21~31,84.99,758,27110,4
"    31,300",2006,2017, 대봉동,대봉화성파크드림,3,21~31,84.05,152-24,27110,4
"    16,500",1997,2017, 동인동1가,시티타운,4,1~10,59.91,33-1,27110,4
"    13,700",1979,2017, 동인동1가,동인태평78,4,11~20,63.5,116,27110,3
"    34,500",2009,2017, 동인동4가,동인동삼정그린코아,4,1~10,84.73,220,27110,14
"    19,300",2005,2017, 삼덕동2가,삼덕인베스트,4,21~30,75.93,149-120,27110,7
"    42,000",2013,2017, 삼덕동3가,삼덕청아람,4,1~10,84.8,383,27110,16
"    42,700",2013,2017, 삼덕동3가,삼덕청아람,4,21~30,84.57,383,27110,27
"    45,000",2013,2017, 삼덕동3가,삼덕청아람,4,21~30,84.61,383,27110,33
"    33,500",2006,2017, 봉산동,봉산뜨란채,4,1~10,84.6,110,27110,7
"    22,400",1975,2017, 수동,희도맨션,4,1~10,101.26,101,27110,2
"    10,000",1978,2017, 태평로1가,태평,4,11~20,58.81,23-1,27110,3
"     8,400",1978,2017, 태평로1가,태평,4,11~20,48.6,23-1,27110,2
"     6,700",2014,2017, 교동,노마즈하우스,4,1~10,14.6,8,27110,13
"     6,300",2014,2017, 교동,노마즈하우스,4,1~10,14.6,8,27110,15
"     6,500",2014,2017, 교동,노마즈하우스,4,1~10,14.6,8,27110,15
"     8,500",2014,2017, 교동,노마즈하우스,4,11~20,17.74,8,27110,13
"    47,000",2007,2017, 계산동2가,미소시티,4,1~10,138.16,100,27110,7
"    55,000",2007,2017, 계산동2가,미소시티,4,11~20,157.22,100,27110,21
"    12,250",1986,2017, 동산동,동산맨션,4,21~30,47.17,357,27110,11
"    12,500",1986,2017, 동산동,동산맨션,4,21~30,47.17,357,27110,11
"    44,500",2015,2017, 대신동,대신 센트럴자이,4,1~10,84.84,2106,27110,17
"    48,900",2006,2017, 대신동,태왕아너스스카이,4,1~10,131.34,305-1,27110,26
"    35,500",2006,2017, 대신동,태왕아너스스카이,4,1~10,84.93,305-1,27110,11
"    50,000",2015,2017, 대신동,대신 센트럴자이,4,1~10,96.48,2106,27110,7
"    40,100",2015,2017, 대신동,대신 센트럴자이,4,1~10,84.92,2106,27110,2
"    40,000",2015,2017, 대신동,대신 센트럴자이,4,11~20,84.84,2106,27110,12
"    31,500",2015,2017, 대신동,대신 센트럴자이,4,11~20,59.96,2106,27110,7
"    43,300",2015,2017, 대신동,대신 센트럴자이,4,11~20,84.84,2106,27110,33
"    43,000",2015,2017, 대신동,대신 센트럴자이,4,11~20,84.92,2106,27110,15
"    31,500",2015,2017, 대신동,대신 센트럴자이,4,11~20,59.96,2106,27110,5
"    51,500",2015,2017, 대신동,대신 센트럴자이,4,21~30,96.48,2106,27110,14
"    33,750",2015,2017, 대신동,대신 센트럴자이,4,21~30,59.86,2106,27110,32
"    35,500",1983,2017, 남산동,삼성솔라,4,1~10,143.98,130-2,27110,10
"    39,000",2007,2017, 남산동,반월당삼정그린코아,4,1~10,102.64,665,27110,26
"    30,700",2005,2017, 남산동,남산그린타운,4,1~10,84.96,2937-1,27110,7
"    30,400",2014,2017, 남산동,극동스타클래스남산,4,1~10,59.72,3000,27110,14
"    26,300",2005,2017, 남산동,남산그린타운,4,1~10,69.24,2937-1,27110,4
"    52,000",2014,2017, 남산동,반월당효성해링턴플레이스,4,1~10,116.58,3006,27110,10
"    41,500",2014,2017, 남산동,반월당효성해링턴플레이스,4,1~10,84.94,3006,27110,15
"    13,500",1992,2017, 남산동,까치,4,1~10,53.6,2482-1,27110,7
"    53,280",2014,2017, 남산동,반월당효성해링턴플레이스,4,11~20,116.58,3006,27110,14
"    30,200",2014,2017, 남산동,극동스타클래스남산,4,11~20,59.72,3000,27110,10
"    40,500",2014,2017, 남산동,극동스타클래스남산,4,11~20,84.83,3000,27110,18
"    47,500",2014,2017, 남산동,극동스타클래스남산,4,11~20,101.6,3000,27110,20
"    29,700",2014,2017, 남산동,극동스타클래스남산,4,11~20,59.52,3000,27110,3
"    34,400",2006,2017, 남산동,허브스카이,4,21~30,99.92,654-1,27110,19
"    52,000",2014,2017, 남산동,반월당효성해링턴플레이스,4,21~30,116.58,3006,27110,12
"    38,000",2014,2017, 남산동,극동스타클래스남산,4,21~30,84.99,3000,27110,7
"    19,500",1993,2017, 남산동,보성황실타운,4,21~30,59.96,2466-1,27110,6
"    21,000",1993,2017, 남산동,보성황실타운,4,21~30,59.96,2466-1,27110,15
"    17,500",1992,2017, 남산동,송림맨션,4,21~30,59.99,2434,27110,6
"     8,900",1975,2017, 남산동,남문시장2지구,4,21~30,68.03,699-7,27110,6
"    20,500",1993,2017, 남산동,보성황실타운,4,21~30,59.96,2466-1,27110,8
"    17,100",1992,2017, 남산동,송림맨션,4,21~30,59.99,2434,27110,10
"    30,200",2014,2017, 남산동,극동스타클래스남산,4,21~30,59.52,3000,27110,25
"    12,200",2014,2017, 남산동,인터불고코아시스,4,21~30,26.93,437-1,27110,9
"    30,700",2014,2017, 남산동,극동스타클래스남산,4,21~30,59.72,3000,27110,16
"    28,400",1986,2017, 대봉동,청운맨션,4,1~10,84.93,44-10,27110,11
"    56,000",2007,2017, 대봉동,센트로팰리스,4,11~20,153.05,60-10,27110,29
"    39,700",1986,2017, 대봉동,청운맨션,4,11~20,128.07,44-10,27110,7
"    26,300",1986,2017, 대봉동,청운맨션,4,11~20,84.93,44-10,27110,8
"     9,000",1979,2017, 동인동1가,동인태평78,5,21~31,46.15,116,27110,3
"    16,200",1997,2017, 동인동1가,시티타운,5,21~31,51.87,33-1,27110,11
"    15,200",1979,2017, 동인동3가,동남,5,11~20,69.42,343,27110,3
"     7,800",1984,2017, 동인동3가,동삼(88-0),5,11~20,37.13,88,27110,3
"    31,500",2009,2017, 동인동4가,동인동삼정그린코아,5,11~20,84.73,220,27110,3
"    34,800",2009,2017, 동인동4가,동인동삼정그린코아,5,11~20,84.73,220,27110,18
"    41,900",2013,2017, 삼덕동3가,삼덕청아람,5,11~20,84.75,383,27110,14
"    41,400",2013,2017, 삼덕동3가,삼덕청아람,5,11~20,84.75,383,27110,7
"    29,700",2013,2017, 삼덕동3가,삼덕청아람,5,21~31,84.8,383,27110,2
"    43,100",2013,2017, 삼덕동3가,삼덕청아람,5,21~31,84.75,383,27110,27
"    34,000",2006,2017, 봉산동,봉산뜨란채,5,21~31,84.6,110,27110,7
"    56,000",2007,2017, 계산동2가,미소시티,5,11~20,157.22,100,27110,15
"    52,500",2007,2017, 계산동2가,미소시티,5,11~20,151.55,100,27110,19
"    46,000",2007,2017, 계산동2가,미소시티,5,21~31,138.16,100,27110,16
"    50,000",2007,2017, 계산동2가,미소시티,5,21~31,138.16,100,27110,25
"    11,400",1986,2017, 동산동,동산맨션,5,1~10,47.17,357,27110,10
"    17,500",1985,2017, 대신동,동서,5,1~10,83.06,1450,27110,4
"    41,800",2015,2017, 대신동,대신 센트럴자이,5,1~10,84.84,2106,27110,6
"    12,700",1979,2017, 대신동,광명,5,1~10,59.24,1535,27110,3
"    54,000",2006,2017, 대신동,태왕아너스스카이,5,1~10,191.39,305-1,27110,9
"    47,500",2006,2017, 대신동,태왕아너스스카이,5,1~10,133.76,305-1,27110,16
"    43,800",2015,2017, 대신동,대신 센트럴자이,5,1~10,84.84,2106,27110,30
"    21,750",1985,2017, 대신동,동서,5,11~20,83.06,1450,27110,2
"    51,500",2015,2017, 대신동,대신 센트럴자이,5,11~20,96.48,2106,27110,4
"    32,600",2015,2017, 대신동,대신 센트럴자이,5,11~20,59.96,2106,27110,19
"    43,300",2015,2017, 대신동,대신 센트럴자이,5,11~20,84.84,2106,27110,20
"    43,000",2015,2017, 대신동,대신 센트럴자이,5,11~20,84.84,2106,27110,7
"    17,500",1985,2017, 대신동,동서,5,21~31,83.06,1450,27110,4
"    43,500",2015,2017, 대신동,대신 센트럴자이,5,21~31,84.92,2106,27110,18
"    33,800",2015,2017, 대신동,대신 센트럴자이,5,21~31,59.86,2106,27110,15
"    44,000",2015,2017, 대신동,대신 센트럴자이,5,21~31,84.84,2106,27110,18
"    33,300",2015,2017, 대신동,대신 센트럴자이,5,21~31,59.96,2106,27110,18
"    32,500",2015,2017, 대신동,대신 센트럴자이,5,21~31,59.96,2106,27110,26
"    33,700",2015,2017, 대신동,대신 센트럴자이,5,21~31,59.94,2106,27110,8
"    41,000",2007,2017, 남산동,반월당삼정그린코아,5,1~10,129.83,665,27110,13
"    24,700",1992,2017, 남산동,송림맨션,5,1~10,84.97,2434,27110,17
"     8,800",1992,2017, 남산동,까치,5,1~10,33.06,2482-1,27110,15
"    13,500",1992,2017, 남산동,까치,5,1~10,53.6,2482-1,27110,2
"    31,000",2014,2017, 남산동,극동스타클래스남산,5,1~10,59.87,3000,27110,27
"    21,000",1993,2017, 남산동,보성황실타운,5,1~10,59.96,2466-1,27110,12
"    22,800",2005,2017, 남산동,남산그린타운,5,1~10,53.41,2937-1,27110,15
"    38,950",2014,2017, 남산동,극동스타클래스남산,5,1~10,84.99,3000,27110,22
"    35,500",1993,2017, 남산동,보성황실타운,5,1~10,134.96,2466-1,27110,9
"    33,700",2007,2017, 남산동,반월당삼정그린코아,5,1~10,84.97,665,27110,16
"    10,500",2014,2017, 남산동,인터불고코아시스,5,1~10,26.93,437-1,27110,3
"    28,200",1993,2017, 남산동,보성황실타운,5,11~20,84.99,2466-1,27110,15
"    38,300",2014,2017, 남산동,극동스타클래스남산,5,11~20,84.99,3000,27110,22
"    43,000",2014,2017, 남산동,반월당효성해링턴플레이스,5,11~20,84.96,3006,27110,17
"     8,900",1992,2017, 남산동,까치,5,11~20,33.06,2482-1,27110,15
"    35,500",2014,2017, 남산동,극동스타클래스남산,5,11~20,78.86,3000,27110,15
"    30,500",2005,2017, 남산동,남산그린타운,5,11~20,84.96,2937-1,27110,15
"    19,500",1993,2017, 남산동,보성황실타운,5,11~20,59.96,2466-1,27110,10
"    33,600",2008,2017, 남산동,남산휴먼시아2단지,5,11~20,76.99,2991,27110,12
"    35,800",2008,2017, 남산동,남산휴먼시아2단지,5,11~20,84.99,2991,27110,14
"    37,000",2014,2017, 남산동,극동스타클래스남산,5,21~31,84.99,3000,27110,2
"    13,000",1992,2017, 남산동,까치,5,21~31,53.6,2482-1,27110,9
"    37,500",2006,2017, 남산동,허브스카이,5,21~31,130.91,654-1,27110,4
"    36,500",2014,2017, 남산동,극동스타클래스남산,5,21~31,84.83,3000,27110,2
"    35,000",2014,2017, 남산동,극동스타클래스남산,5,21~31,78.5,3000,27110,6
"    36,600",2014,2017, 남산동,극동스타클래스남산,5,21~31,78.47,3000,27110,15
"    31,000",2014,2017, 남산동,극동스타클래스남산,5,21~31,59.52,3000,27110,15
"    37,200",2014,2017, 남산동,극동스타클래스남산,5,21~31,78.86,3000,27110,23
"    31,200",2005,2017, 남산동,남산그린타운,5,21~31,84.96,2937-1,27110,8
"    37,500",2014,2017, 남산동,극동스타클래스남산,5,21~31,84.63,3000,27110,4
"    30,100",2005,2017, 남산동,남산그린타운,5,21~31,84.96,2937-1,27110,21
"    36,800",2008,2017, 남산동,남산휴먼시아2단지,5,21~31,84.93,2991,27110,25
"    35,750",2008,2017, 남산동,남산휴먼시아2단지,5,21~31,84.99,2991,27110,6
"    59,800",2007,2017, 대봉동,센트로팰리스,5,1~10,179.46,60-10,27110,31
"    64,000",2007,2017, 대봉동,센트로팰리스,5,11~20,153.05,60-10,27110,37
"    32,911",1986,2017, 대봉동,청운맨션,5,11~20,122.22,44-10,27110,9
"    58,300",2007,2017, 대봉동,센트로팰리스,5,11~20,153.05,60-10,27110,33
"    66,200",2007,2017, 대봉동,센트로팰리스,5,11~20,179.46,60-10,27110,31
"    50,000",2007,2017, 대봉동,센트로팰리스,5,21~31,129.19,60-10,27110,24
